"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Adcy9"	46.7910015893975	40.4671064705234	40.3252911908486	38.6639621313687	49.3354167401407	31.0117946480143	36.8149066863511	38.5474846592418
"Adcyap1r1"	37.2418175915613	62.83050741476	10.0813227977121	56.9219442489595	45.9329742063379	67.1922217373644	49.4094800264185	19.7438336059531
"Add1"	2890.53799614503	2921.0861328591	2915.74258249386	3110.30095367899	3086.86598879259	2976.09855972111	2903.53356155248	2860.03532520521
"Add2"	60.1598591863683	50.0514211609105	64.9685246963671	74.1059274184567	79.1067889109152	51.6863244133572	68.7857467034454	65.8127786865104
"Add3"	1325.42673889967	1318.37573185547	1196.31697199517	1355.38667249409	1525.99547641056	1435.84609220306	1394.12238741208	1307.79393075623
"Adh5"	1619.54160603303	1711.33263416134	1681.34061326288	1703.36233167641	1651.88585016126	1620.88313360288	1697.36096090755	1620.87472079349
"Adhfe1"	12.4139391971871	24.4932486532115	24.6432335055186	23.6279768580587	22.9664871031689	15.5058973240072	36.8149066863511	20.6840161586176
"Adi1"	610.192857461735	596.357358512976	601.518926930158	546.66546457963	548.643858575702	541.672679851984	563.849360301482	539.664785229386
"Adipor1"	1166.91028453559	1048.94999667015	1008.13227977121	954.785064855189	1063.26329181338	1126.76187221119	1068.60110723803	1003.17478369295
"Adipor2"	1166.91028453559	1150.11776284645	1203.03785386032	1134.14288918682	1126.20847868873	1223.9321621083	1073.44517390729	1059.58573685282
"Adk"	806.906047817162	800.822738574568	849.071408962867	839.867177409176	863.369792952462	821.81255817238	830.273027110601	766.248780421514
"Adm"	9.54918399783623	17.0387816717993	16.8022046628536	18.2579821175908	22.9664871031689	17.5733503005415	21.3138933447296	12.2223731846377
"Adnp"	3732.77602475418	3677.18206954519	3950.75838972563	3895.3941847354	3763.95205301935	3641.81841816515	3874.28452207152	3942.18544332197
"Adnp2"	644.569919853946	660.252789782224	663.127010693954	642.251370959958	656.671409023941	611.96608105415	636.510360340333	658.127786865104
"Ado"	976.881522978647	908.380047877801	955.485371827606	887.123131125293	897.39421829049	906.578130210286	958.156387178979	933.601274795784
"Adora1"	75.4385535829063	95.8431469038712	62.72823074132	63.365937937521	94.4177803130278	75.4620336435016	51.3471066941212	35.7269370012485
"Adora2a"	75.4385535829063	63.8954312692475	53.7670549211314	81.6239200551117	65.497018775704	74.4283071552344	63.9416800341887	75.2146042131548
"Adora2b"	7.63934719826899	12.7790862538495	8.96117582018857	4.2959957923743	23.8170977366196	27.9106151832129	8.71932000466209	13.1625557373021
"Adpgk"	446.901811098736	439.81355190332	488.384082200277	479.003530849735	449.973025095421	454.839654837544	463.092773580942	495.476205254157
"Adprh"	940.594623786869	913.704667150239	989.089781153313	971.969048024686	926.314979827814	988.24252278339	949.437067174317	1004.11496624562
"Adra1a"	63.0246143857191	44.7268018884732	51.5267609660843	40.8119600275559	33.1738147045773	19.6408032770758	38.7525333540537	39.4876672119063
"Adra1d"	26.7377151939415	22.3634009442366	17.9223516403771	40.8119600275559	40.8293104056337	29.9780681597472	25.1891466801349	31.0260242379263
"Adra2a"	78.3033087822571	69.2200505416847	75.0498474940792	50.477950560398	94.4177803130278	80.6306660848373	63.9416800341887	65.8127786865104
"Adrm1"	1033.22170856588	1071.31339761438	967.806988580365	998.819021727025	965.443068966546	971.702898971116	982.376720525262	959.926386270388
"Adsl"	1011.25858537086	1007.41796634513	890.516847131239	1036.4089849103	957.787573265489	907.611856698553	903.902840483303	989.072045402985
"Aebp1"	309.393561529894	324.801775618675	342.764975122213	395.231612898436	410.844935956689	351.467006010829	334.240600178713	342.226449169854
"Aebp2"	1740.81624280555	1773.09821772162	1495.39621499397	1431.64059780874	1605.95287595492	1584.70270651353	1627.60640087026	1503.35190171043
"Aen"	637.88549105546	597.422282367464	660.886716738907	695.951318364637	634.555532554223	615.067260518951	672.356453692832	707.017279603655
"Afap1"	803.086374218027	816.79659639188	864.753466648197	917.195101671913	858.266129151757	966.53426652978	961.062827180533	1068.98756237946
"Afap1l1"	473.639526292677	407.865836268696	383.090266313061	398.453609742716	449.973025095421	421.760407212995	419.496173557632	337.525536406532
"Afap1l2"	130.823820770356	166.128121300043	134.417637302828	128.879873771229	217.756322163379	207.779024141696	201.513173441079	106.240628451081
"Aff1"	543.348569476882	555.890252042453	486.14378824523	448.931560303115	534.18347780704	538.571500387182	465.030400248645	463.509998463566
"Aff2"	140.373004768193	159.738578173119	162.421311740918	202.985801189686	190.536781892957	190.205673841155	217.014186782701	308.379877273935
"Aff3"	625.471551858273	653.863246655299	799.78494195183	779.723236315936	753.641021237321	910.713036163355	900.027587147898	972.148759455025
"Aff4"	2720.56252098354	2989.24125954629	2989.67228301041	3078.08098523619	2913.34141956865	2965.76129483844	3183.52061503551	3034.9092800008
"Afg3l2"	883.299519799852	874.302484534203	919.640668546852	859.19915847486	848.058801550349	850.75689984386	959.12520051283	869.668861214602
"Afm"	17.1885311961052	35.1424871980861	23.523086527995	21.4799789618715	22.9664871031689	12.4047178592057	15.5010133416215	23.5045638166109
"Afmid"	34.3770623922104	29.8178679256488	32.4842623481836	33.2939673909008	39.9786997721829	42.3827860189529	46.5030400248645	26.3251114746042
"Afp"	73.528716783339	45.7917257429607	12.3216167527593	4.2959957923743	387.87844885352	29.9780681597472	5.81288000310806	3.76073021065774
"Aftph"	544.303487876665	528.202231825779	506.306433840654	514.445496136823	472.088901565139	472.413005138085	497.001240265739	456.928720594915
"Aga"	115.545126373818	128.855786392982	107.534109842263	115.991886394106	139.500143885915	118.878546150722	130.789800069931	104.360263345752
"Agap1"	937.729868587518	1001.02842321821	909.55934574914	898.937119554323	871.025288653518	901.40949776895	926.185547161884	910.096710979173
"Agap2"	38.1967359913449	54.3111165788603	43.6857321234193	42.959957923743	54.4390805408449	54.7875038781587	45.5342266910131	49.829675291215
"Agap3"	667.487961448753	719.888525633521	741.537299120604	701.321313105105	654.97018775704	736.013259646207	700.452040374521	747.445129368226
"Agbl3"	36.2868991917777	33.0126394891112	41.4454381683721	47.2559537161173	33.1738147045773	34.1129741128158	46.5030400248645	46.0689450805573
"Agbl5"	352.364889520157	399.346445432797	409.973793773627	344.753662338038	381.924174419365	371.107809287905	400.119906880605	371.372108302452
"Ager"	43.9262463900467	47.9215734519356	42.5655851458957	40.8119600275559	30.6219828042252	23.7757092301443	35.8460933524997	34.7867544485841
"Agfg1"	1081.92254695485	1101.13126554003	1102.22462588319	1108.36691443257	1050.50413231162	996.512334689528	1159.66956062006	1151.72362701393
"Agfg2"	241.594355145257	211.919847043004	228.509983414808	224.465780151557	229.664871031689	200.542938723826	232.515200124322	243.507281140089
"Aggf1"	1041.81597416393	1032.97613885283	1046.21727700702	1042.85297859886	1031.7906983757	1006.8495995722	1066.66348057033	1053.94464153683
"Agk"	406.795238307824	418.515074813571	433.496880301622	415.637592912214	404.890661522534	403.153330424186	390.431773542091	406.158862751036
"Agl"	863.246233404396	1059.59923521502	938.683167164752	921.491097464288	763.84834883873	895.207138839347	839.961160449115	868.728678661938
"Agpat1"	647.434675053297	685.810962289923	672.088186514143	669.101344662297	665.177515358448	702.934012021658	635.541547006481	633.683040495829
"Agpat2"	114.590207974035	94.7782230493837	113.134844729881	123.509879030761	131.844648184859	111.642460732852	111.413533392904	105.300445898417
"Agpat3"	591.094489466063	625.110302584138	598.158485997587	557.405454060566	617.543319885209	646.079055166966	637.479173674184	562.229166493332
"Agpat4"	234.909926346771	233.218324132753	244.192041100138	241.649763321054	262.838685736267	248.094357184115	221.858253451958	241.62691603476
"Agpat5"	720.963391836636	611.266292475801	588.077163199875	627.215385686648	655.820798390491	600.595089683211	640.385613675738	619.580302205862
"Agps"	2610.74690500843	2499.37628648206	2730.91833120247	2709.69934604009	2636.89296369717	2448.89805070487	3185.45824170322	3069.69603444938
"Agrn"	3327.89062324593	3413.0809536323	3408.60725260423	3436.79663389944	3513.0219161514	3317.22830084927	3487.72800186484	3544.48822354492
"Agtpbp1"	375.282931114964	380.177816052022	378.609678402967	436.043572925992	351.30219161514	314.252852433212	373.961946866619	343.166631722519
"Agtr2"	673.217471847454	926.483753404088	569.034664581974	614.327398309525	1507.28204247464	1594.00624490794	1092.82144058432	810.437360396743
"Agtrap"	207.217292753046	228.958628714803	239.711453190044	205.133799085873	252.631358134858	220.183742000902	256.735533470606	203.079431375518
"Ahctf1"	2569.68541381773	2681.47826559942	2772.36376937084	2736.54931974243	2486.3348815764	2480.94357184115	2686.51937476978	2968.15631876162
"Ahcy"	2914.41095613962	2921.0861328591	2904.54111271862	2928.79513145118	2858.90233902781	2864.45609898826	2871.56272153538	2997.30197789422
"Ahcyl1"	2515.25506503006	2448.25994146667	2495.68746592252	2443.34760691288	2370.6518354271	2435.45960635739	2571.23058804147	2508.40705050871
"Ahcyl2"	444.991974299168	403.606140850746	412.214087728674	401.675606586997	471.238290931688	466.210646208482	447.591760239321	474.79218909554
"Ahdc1"	676.082227046805	761.420555958532	718.014212592609	768.983246835	726.421480966899	807.34038733664	728.54762705621	726.761113209608
"Ahi1"	457.405913496356	523.942536407829	324.842623481836	473.633536109267	349.600970348238	460.008287278879	312.926706833984	451.287625278929
"Ahnak"	1078.10287335571	1316.2458841465	1199.67741292774	1298.46472824513	1416.26670469542	1422.40764785559	1310.80444070087	1305.9135656509
"Ahr"	203.397619153912	162.933349736581	172.50263453863	184.727819072095	255.18319003521	201.576665212093	207.326053444187	180.515050111571
"Ahrr"	12.4139391971871	9.58431469038712	14.5619107078064	13.9619863252165	9.35671696795771	14.47217083574	13.5633866739188	15.042920842631
"Ahsa1"	1704.52934361377	1750.73481677738	1625.3332643867	1714.10232115735	1599.14799088732	1646.72629580956	1504.56710747114	1650.02037992608
"Aida"	1033.22170856588	996.76872780026	1030.53521932169	1010.63301015605	1053.90657484542	1075.07554779783	1034.69264055323	1047.36336366818
"Aif1"	10.5041023976199	14.9089339628244	13.4417637302829	16.1099842214036	18.7134339359154	20.6745297653429	23.2515200124322	7.52146042131548
"Aif1l"	974.971686179079	975.470250710511	1028.29492536664	938.675080633785	1015.62909634014	909.679309675087	963.969267182087	921.378901611146
"Aifm1"	953.008562984056	1035.10598656181	883.795965266097	877.457140592451	915.257041592954	912.780489139889	900.996400481749	1029.49989516756
"Aifm2"	154.696780764947	92.6483753404088	137.778078235399	151.433851681194	153.960524654577	156.092699728339	137.571493406891	148.548843320981
"Aig1"	74.4836351831226	87.3237560679715	94.0923461119799	90.2159116398603	93.5671696795771	69.2596747138987	87.1932000466209	79.915516976477
"Aim2"	50.610675188532	68.1551266871973	42.5655851458957	63.365937937521	57.8415230746477	58.9224098312273	47.4718533587158	43.248397422564
"Aimp1"	1032.2667901661	1020.19705259898	1024.93448443407	984.857035401809	993.513219870419	998.579787666062	947.499440506614	929.840544585126
"Aimp2"	506.10675188532	562.279795169378	547.751872009026	560.627450904846	489.101114234153	506.525979250901	493.125986930334	502.997665675473
"Aip"	450.72148469787	460.047105138582	426.775998436481	422.081586600775	486.549282333801	470.345552161551	427.246680228442	395.816854671727
"Airn"	130.823820770356	140.569948792344	156.8205768533	134.249868511697	140.350754519366	132.316990498195	151.13488008081	159.831033952954
"Ajap1"	130.823820770356	152.284111191706	144.498960100541	154.655848525475	108.027550448239	81.6643925731044	128.852173402229	137.266652689007
"Ak1"	248.278783943742	243.867562677628	231.870424347379	237.35376752868	217.756322163379	215.015109559566	215.076560114998	217.182169665484
"Ak2"	1745.59083480446	1756.05943604982	1858.3238357116	1816.13222122624	1748.00485174119	1849.33668750992	1787.46060095573	1776.00484198312
"Ak3"	971.152012579945	972.275479147049	1011.49272070378	1014.92900594843	912.705209692602	931.387565928697	974.626213854451	905.395798215851
"Ak4"	456.450995096572	548.435785061041	480.543053357612	538.073472994881	396.384555188027	404.187056912454	350.710426854186	424.962513804324
"Ak5"	32.4672255926432	30.8827917801363	29.1238214156128	24.7019758061522	42.5305316725351	35.1467006010829	32.9396533509457	37.6073021065774
"Akap1"	532.844467079262	615.52598789375	563.433929694356	577.811434074344	533.33286717359	534.436594434114	505.720560270401	532.14332480807
"Akap10"	484.143628690297	463.241876702044	487.263935222753	476.855532953548	460.180352696829	437.266304537002	454.37345357628	472.911823990211
"Akap11"	2330.95581387182	2352.41679456279	2577.45819528174	2427.23762269148	2288.14260398239	2287.63671853519	2488.8814546641	2581.74128961654
"Akap12"	3540.83742639768	3436.50927843103	3539.66444897448	4382.98970716988	4883.35564664048	4647.63429124908	4876.03750927381	4042.78497645707
"Akap13"	2358.64844746555	2635.68653985646	2635.70583811296	2459.45759113429	2357.04206529189	2226.64685572743	2451.0977346439	2398.40569184697
"Akap5"	99.3115135774968	119.271471702595	116.495285662451	103.103899016983	108.027550448239	90.9679309675087	96.8813333851343	100.599533135095
"Akap6"	3.81967359913449	23.4283247987241	7.841028842665	8.5919915847486	16.1616020355633	40.3153330424186	13.5633866739188	7.52146042131548
"Akap7"	187.16400635759	205.530303916079	213.948072707002	215.873788566809	221.158764697182	236.723365813176	213.138933447296	231.284907955451
"Akap8"	1968.08682195405	2169.24989159095	2159.64337266544	2038.45000348161	1919.82819969823	1960.97914824277	2028.69512108471	2120.1116562583
"Akap8l"	346.635379121455	409.995683977671	434.617027279146	401.675606586997	346.198527814435	378.343894705775	372.024320198916	459.749268252909
"Akap9"	1835.35316438412	1947.74572985756	2014.02426558738	1917.08812234703	1674.00172663098	1629.15294550902	1826.21313430978	1908.5705819088
"Akirin1"	671.307635047887	694.330353125822	665.367304649001	699.173315208918	658.372630290843	688.461841185918	735.32932039317	735.222756183588
"Akirin2"	1108.66026214879	1010.6127379086	1104.46491983824	1043.92697754696	1059.86084927957	1077.14300077436	1087.97737391506	1189.33092912051
"Akna"	290.295193534221	324.801775618675	319.241888594218	284.609721244798	270.494181437323	305.983040527075	326.490093507903	294.277138983968
"Akr1a1"	3766.19816874661	3573.88445565991	3774.89531425443	3688.11238775334	3934.92479034294	3803.07975033483	3660.17677529038	3410.0421185139
"Akr1b10"	81.168063981608	74.544669814122	99.6930809995978	92.3639095360475	109.72877171514	93.035383944043	80.4115067096615	92.1378901611146
"Akt1"	2646.07888580042	2749.63339228662	2640.18642602306	2770.91728608142	2733.0119652771	2731.1053820018	2671.987174762	2633.45133001308
"Akt1s1"	685.631411044642	642.149084255937	694.491126064614	652.991360440894	669.430568525702	693.630473627254	665.574760355873	672.230525155071
"Akt2"	1469.619417267	1430.19273657666	1551.40356387015	1410.16061884686	1599.99860152077	1484.43123715162	1507.47354747269	1343.52086775748
